2021-09-17-nerd-roundup.mp3
3340.340088	3341.729980	139
3695.370117	3696.760010	139
2310.570068	2311.959961	138
149.440002	150.809998	137
1834.920044	1836.280029	136
2578.679932	2580.040039	136
1478.489990	1479.839966	135
2510.199951	2511.550049	135
3609.330078	3610.679932	135
875.900024	877.239990	134
2889.120117	2890.459961	134
279.500000	280.839996	133
42.380001	43.700001	132
345.329987	346.649994	132
607.679993	609.000000	132
1535.609985	1536.930054	132
3140.250000	3141.570068	132
3179.780029	3181.100098	132
3210.719971	3212.040039	132
3453.239990	3454.560059	132
3851.780029	3853.100098	132
3885.929932	3887.250000	132
3921.669922	3922.989990	132
1114.800049	1116.119995	131
202.410004	203.710007	130
321.399994	322.700012	130
970.409973	971.710022	130
974.080017	975.380005	130
1078.699951	1080.000000	130
1747.959961	1749.260010	130
2409.020020	2410.320068	130
3729.620117	3730.919922	130
906.960022	908.250000	129
2250.239990	2251.530029	129
3994.989990	3996.280029	129
442.869995	444.140015	127
1370.880005	1372.150024	127
2707.750000	2709.020020	127
2792.179932	2793.449951	127
1044.569946	1045.839966	126
884.469971	885.719971	125
2652.330078	2653.580078	125
3413.709961	3414.959961	125
3714.570068	3715.820068	125
313.890015	315.119995	123
790.289978	791.520020	123
1100.609985	1101.839966	123
2634.280029	2635.510010	123
2765.199951	2766.429932	123
3310.169922	3311.399902	123
3477.449951	3478.679932	123
3740.250000	3741.479980	123
451.200012	452.420013	122
1164.599976	1165.819946	122
1191.140015	1192.359985	121
111.930000	113.129997	120
891.070007	892.270020	120
1120.680054	1121.880005	120
1141.800049	1143.000000	120
1644.689941	1645.890015	120
2434.699951	2435.899902	120
2685.739990	2686.939941	120
3284.370117	3285.570068	120
3822.860107	3824.060059	120
3950.560059	3951.760010	120
4035.090088	4036.290039	120
224.899994	226.080002	118
1685.920044	1687.099976	118
1941.739990	1942.920044	118
2608.840088	2610.020020	118
1136.180054	1137.359985	117
1247.130005	1248.310059	117
1453.319946	1454.489990	117
3588.840088	3590.010010	117
3909.000000	3910.169922	117
4179.520020	4180.700195	117
1959.400024	1960.560059	116
2449.600098	2450.760010	116
4065.159912	4066.320068	116
1199.300049	1200.449951	115
1242.359985	1243.510010	115
1649.780029	1650.930054	115
1901.400024	1902.550049	115
3631.270020	3632.419922	115
3839.610107	3840.760010	115
3874.389893	3875.540039	115
4150.459961	4151.609863	114
195.570007	196.699997	113
823.960022	825.090027	113
1556.439941	1557.569946	113
1841.560059	1842.689941	113
1888.630005	1889.760010	113
1987.050049	1988.180054	113
2043.069946	2044.199951	113
2392.889893	2394.020020	113
2783.919922	2785.050049	113
2872.889893	2874.020020	113
652.320007	653.440002	112
2006.280029	2007.400024	112
2469.550049	2470.679932	112
1403.920044	1405.030029	111
1890.810059	1891.920044	111
3960.929932	3962.040039	111
772.219971	773.320007	110
1780.819946	1781.920044	110
2019.910034	2021.010010	110
2246.610107	2247.719971	110
2879.659912	2880.760010	110
541.169983	542.250000	108
1132.339966	1133.420044	108
1237.219971	1238.300049	108
1789.510010	1790.589966	108
2221.629883	2222.709961	108
3134.229980	3135.310059	108
3292.389893	3293.469971	108
3367.120117	3368.199951	108
580.320007	581.400024	107
2076.909912	2077.989990	107
1475.680054	1476.739990	106
1700.319946	1701.380005	106
3526.239990	3527.300049	106
3666.929932	3667.989990	106
539.280029	540.330017	105
665.640015	666.690002	105
2047.750000	2048.800049	105
2974.510010	2975.560059	105
3937.510010	3938.560059	105
1590.400024	1591.439941	104
678.210022	679.239990	103
698.039978	699.070007	103
861.570007	862.599976	103
926.419983	927.450012	103
937.099976	938.130005	103
939.119995	940.150024	103
961.150024	962.179993	103
1182.160034	1183.199951	103
2318.129883	2319.159912	103
2637.189941	2638.219971	103
3261.070068	3262.100098	103
3430.100098	3431.129883	103
3602.179932	3603.209961	103
10.820000	11.830000	101
826.239990	827.250000	101
1460.229980	1461.239990	101
2882.439941	2883.449951	101
3185.469971	3186.479980	101
3395.179932	3396.189941	101
4010.110107	4011.120117	101
4016.250000	4017.260010	101
1775.760010	1776.760010	100
2908.120117	2909.110107	99
2914.770020	2915.760010	99
3490.719971	3491.709961	99
3893.969971	3894.959961	99
290.950012	291.929993	98
942.669983	943.650024	98
1176.839966	1177.819946	98
1361.400024	1362.380005	98
1911.670044	1912.650024	98
2113.100098	2114.080078	98
2374.800049	2375.780029	98
3081.979980	3082.959961	98
3110.040039	3111.020020	98
3421.800049	3422.780029	98
1069.560059	1070.520020	96
1848.160034	1849.119995	96
2623.270020	2624.229980	96
2750.560059	2751.520020	96
3797.080078	3798.040039	96
3805.120117	3806.080078	96
3969.379883	3970.340088	96
2446.530029	2447.489990	95
2202.399902	2203.340088	94
2401.409912	2402.350098	94
3067.239990	3068.179932	94
3232.290039	3233.229980	94
3338.060059	3339.000000	94
3418.219971	3419.159912	94
4175.660156	4176.600098	94
623.109985	624.039978	93
702.359985	703.289978	93
759.789978	760.719971	93
1606.319946	1607.250000	93
1657.319946	1658.250000	93
2013.719971	2014.650024	93
2331.840088	2332.770020	93
3095.520020	3096.449951	93
3268.030029	3268.959961	93
903.640015	904.559998	92
1439.199951	1440.119995	92
2809.360107	2810.280029	92
57.070000	57.980000	91
639.929993	640.840027	91
1229.010010	1229.920044	91
1417.890015	1418.800049	91
1978.270020	1979.180054	91
2935.030029	2935.939941	91
3466.770020	3467.679932	91
3543.500000	3544.409912	91
107.110001	108.000000	89
454.410004	455.299988	89
497.489990	498.380005	89
618.880005	619.770020	89
813.669983	814.559998	89
836.080017	836.969971	89
1073.250000	1074.140015	89
1509.520020	1510.410034	89
1625.949951	1626.839966	89
1753.359985	1754.250000	89
2120.439941	2121.330078	89
2598.189941	2599.080078	89
2952.639893	2953.530029	89
3625.239990	3626.129883	89
4081.649902	4082.540039	89
240.240005	241.119995	88
590.320007	591.210022	88
976.890015	977.760010	87
3607.719971	3608.590088	87
389.589996	390.450012	86
910.700012	911.559998	86
2028.910034	2029.770020	86
3011.350098	3012.209961	86
3042.000000	3042.860107	86
3259.030029	3259.889893	86
3662.040039	3662.899902	86
3868.100098	3868.959961	86
2124.360107	2125.219971	85
4137.790039	4138.649902	85
17.900000	18.740000	84
186.160004	187.000000	84
281.920013	282.760010	84
308.320007	309.160004	84
428.760010	429.600006	84
492.640015	493.480011	84
1040.709961	1041.550049	84
1363.579956	1364.420044	84
1676.520020	1677.359985	84
1904.780029	1905.619995	84
2454.159912	2455.000000	84
2620.459961	2621.300049	84
2788.459961	2789.300049	84
3121.120117	3121.959961	84
3317.850098	3318.689941	84
3783.209961	3784.050049	84
585.190002	586.030029	83
139.960007	140.779999	82
349.049988	349.869995	82
780.809998	781.630005	82
1015.960022	1016.780029	82
1058.369995	1059.189941	82
1950.329956	1951.150024	82
2184.929932	2185.750000	82
3021.979980	3022.800049	82
3508.459961	3509.280029	82
3655.959961	3656.780029	82
4006.239990	4007.060059	82
846.359985	847.169983	81
914.109985	914.919983	81
1922.520020	1923.329956	81
3432.840088	3433.649902	81
3598.629883	3599.439941	81
4140.479980	4141.290039	81
433.000000	433.799988	80
1830.640015	1831.439941	80
3944.320068	3945.120117	80
73.440002	74.230003	79
123.930000	124.720001	79
567.960022	568.750000	79
1260.880005	1261.680054	79
1487.709961	1488.500000	79
1743.689941	1744.479980	79
1751.609985	1752.400024	79
2530.629883	2531.419922	79
3872.469971	3873.260010	79
2166.909912	2167.699951	78
62.470001	63.240002	77
438.570007	439.339996	77
571.630005	572.400024	77
729.020020	729.789978	77
1184.800049	1185.569946	77
1350.569946	1351.339966	77
1566.569946	1567.339966	77
1989.930054	1990.699951	77
2133.620117	2134.389893	77
3314.080078	3314.850098	77
528.039978	528.789978	75
577.530029	578.280029	75
765.210022	765.960022	75
3577.889893	3578.639893	75
286.989990	287.730011	74
1499.060059	1499.800049	74
1969.800049	1970.540039	74
2342.060059	2342.800049	74
2593.870117	2594.610107	74
3203.949951	3204.689941	74
3765.719971	3766.459961	74
173.320007	174.039993	72
559.169983	559.890015	72
1321.750000	1322.469971	72
1530.430054	1531.150024	72
1586.560059	1587.280029	72
1865.469971	1866.189941	72
1925.400024	1926.119995	72
1994.760010	1995.479980	72
2476.939941	2477.659912	72
3513.330078	3514.050049	72
3817.169922	3817.889893	72
3856.239990	3856.959961	72
4057.389893	4058.110107	72
965.849976	966.549988	70
1802.849976	1803.550049	70
2313.879883	2314.580078	70
2488.409912	2489.110107	70
2565.139893	2565.840088	70
2959.840088	2960.540039	70
544.150024	544.840027	69
2035.630005	2036.319946	69
2142.189941	2142.879883	69
2534.590088	2535.280029	69
2917.080078	2917.770020	69
3236.830078	3237.520020	69
3328.510010	3329.199951	69
3440.520020	3441.209961	69
3683.879883	3684.570068	69
3927.790039	3928.479980	69
743.679993	744.359985	68
1883.439941	1884.119995	68
168.429993	169.100006	67
617.520020	618.190002	67
805.460022	806.130005	67
816.090027	816.760010	67
1462.050049	1462.719971	67
1637.760010	1638.430054	67
1660.750000	1661.420044	67
1896.910034	1897.579956	67
2528.729980	2529.399902	67
2605.270020	2605.939941	67
2667.379883	2668.050049	67
3026.110107	3026.780029	67
3242.229980	3242.899902	67
3616.800049	3617.469971	67
1167.689941	1168.359985	66
1210.650024	1211.319946	66
2590.820068	2591.489990	66
79.769997	80.419998	65
673.270020	673.919983	65
1600.170044	1600.819946	65
2083.989990	2084.639893	65
3409.219971	3409.870117	65
3657.739990	3658.389893	65
800.400024	801.039978	64
1585.079956	1585.719971	64
2239.840088	2240.489990	64
2386.679932	2387.320068	64
2625.120117	2625.760010	64
3979.080078	3979.719971	64
783.570007	784.200012	63
1319.560059	1320.189941	63
1875.930054	1876.560059	63
3529.239990	3529.870117	63
4001.439941	4002.070068	63
705.140015	705.760010	62
992.900024	993.520020	62
1171.099976	1171.719971	62
1254.260010	1254.880005	62
1357.630005	1358.250000	62
1763.469971	1764.089966	62
1838.420044	1839.040039	62
3581.229980	3581.850098	62
1227.500000	1228.119995	61
2230.800049	2231.419922	61
91.559998	92.160004	60
212.419998	213.020004	60
323.369995	323.970001	60
380.040009	380.640015	60
486.480011	487.079987	60
1305.810059	1306.410034	60
1503.040039	1503.640015	60
1596.640015	1597.239990	60
2022.880005	2023.479980	60
2037.839966	2038.439941	60
2148.000000	2148.600098	60
2207.439941	2208.040039	60
2906.560059	2907.159912	60
3377.520020	3378.120117	60
3458.179932	3458.780029	60
3983.040039	3983.639893	60
2359.510010	2360.110107	59
232.600006	233.179993	58
868.890015	869.469971	58
1194.930054	1195.510010	58
2298.689941	2299.270020	58
2721.260010	2721.840088	58
2957.060059	2957.639893	58
3473.199951	3473.780029	58
3600.379883	3600.959961	58
3792.040039	3792.620117	58
3854.729980	3855.310059	58
3861.020020	3861.600098	58
3931.770020	3932.350098	58
3991.530029	3992.110107	58
219.119995	219.690002	57
234.550003	235.119995	57
1009.750000	1010.320007	57
1053.400024	1053.979980	57
1089.670044	1090.239990	57
1214.010010	1214.589966	57
2582.320068	2582.899902	57
3548.760010	3549.330078	57
3843.479980	3844.050049	57
832.960022	833.520020	56
1026.550049	1027.119995	56
1390.599976	1391.160034	56
1759.599976	1760.160034	56
1971.640015	1972.199951	56
3973.600098	3974.159912	56
985.650024	986.200012	55
1189.770020	1190.319946	55
1549.530029	1550.079956	55
1758.020020	1758.569946	55
1913.349976	1913.900024	55
2118.239990	2118.790039	55
2505.840088	2506.389893	55
2787.139893	2787.689941	55
2855.899902	2856.449951	55
3201.449951	3202.000000	55
3393.550049	3394.100098	55
3558.959961	3559.510010	55
3629.250000	3629.800049	55
3800.590088	3801.139893	55
4024.939941	4025.489990	55
2163.189941	2163.739990	54
37.119999	37.650002	53
46.360001	46.889999	53
60.619999	61.150002	53
1265.199951	1265.729980	53
1352.900024	1353.430054	53
1542.810059	1543.339966	53
1774.359985	1774.890015	53
1885.839966	1886.369995	53
2382.379883	2382.909912	53
2778.070068	2778.600098	53
2858.830078	2859.360107	53
3052.530029	3053.060059	53
3501.739990	3502.270020	53
3597.330078	3597.860107	53
3641.850098	3642.379883	53
3735.520020	3736.050049	53
39.520000	40.049999	52
447.839996	448.359985	52
1294.800049	1295.319946	52
2139.070068	2139.600098	52
3391.080078	3391.600098	52
3924.600098	3925.120117	52
1964.250000	1964.760010	51
2371.649902	2372.159912	51
2465.679932	2466.189941	51
2562.810059	2563.320068	51
2617.239990	2617.750000	51
2774.080078	2774.590088	51
2844.570068	2845.080078	51
3171.399902	3171.909912	51
3679.050049	3679.560059	51
3958.479980	3958.989990	51
1232.640015	1233.140015	50
1739.420044	1739.920044	50
1907.520020	1908.020020	50
2089.459961	2089.959961	50
2218.800049	2219.300049	50
2257.199951	2257.699951	50
2367.070068	2367.570068	50
2473.629883	2474.129883	50
2822.179932	2822.679932	50
3124.870117	3125.370117	50
3389.110107	3389.610107	50
3622.870117	3623.370117	50
3761.040039	3761.540039	50
4008.620117	4009.120117	50
182.009995	182.490005	48
189.380005	189.860001	48
211.000000	211.479996	48
247.220001	247.699997	48
457.440002	457.920013	48
504.910004	505.390015	48
524.679993	525.159973	48
754.289978	754.770020	48
1207.819946	1208.300049	48
1220.229980	1220.709961	48
1441.599976	1442.079956	48
1580.660034	1581.140015	48
1663.270020	1663.750000	48
2009.829956	2010.310059	48
2026.510010	2026.989990	48
2413.629883	2414.110107	48
2448.399902	2448.879883	48
2673.330078	2673.810059	48
2767.649902	2768.129883	48
2939.320068	2939.800049	48
3128.129883	3128.610107	48
3175.100098	3175.580078	48
3568.679932	3569.159912	48
3745.800049	3746.280029	48
3967.840088	3968.320068	48
3988.719971	3989.199951	48
4109.470215	4109.950195	48
4126.339844	4126.819824	48
4206.689941	4207.169922	48
301.220001	301.700012	47
330.519989	330.980011	46
487.940002	488.399994	46
1270.819946	1271.280029	46
1323.979980	1324.439941	46
1690.119995	1690.579956	46
2321.370117	2321.830078	46
2695.649902	2696.110107	46
3593.129883	3593.590088	46
3689.540039	3690.000000	46
4053.879883	4054.340088	46
4086.689941	4087.149902	46
1560.839966	1561.290039	45
2452.989990	2453.439941	45
3447.719971	3448.169922	45
4074.790039	4075.239990	45
1514.800049	1515.239990	44
1618.599976	1619.040039	44
2904.879883	2905.320068	44
3809.919922	3810.360107	44
3980.679932	3981.120117	44
398.230011	398.660004	43
564.809998	565.239990	43
1311.569946	1312.000000	43
1397.369995	1397.800049	43
1898.729980	1899.160034	43
2130.330078	2130.760010	43
2674.889893	2675.320068	43
2795.040039	2795.469971	43
3080.179932	3080.610107	43
3579.909912	3580.340088	43
3634.939941	3635.370117	43
3997.800049	3998.229980	43
2419.770020	2420.199951	42
101.419998	101.830002	41
1056.500000	1056.910034	41
1408.270020	1408.680054	41
1443.760010	1444.170044	41
1575.400024	1575.810059	41
1627.869995	1628.280029	41
1929.189941	1929.599976	41
2002.699951	2003.109985	41
2632.239990	2632.649902	41
2776.770020	2777.179932	41
2803.939941	2804.350098	41
3532.989990	3533.399902	41
3553.030029	3553.439941	41
3639.020020	3639.429932	41
3716.830078	3717.239990	41
125.760002	126.160004	40
905.640015	906.039978	40
1154.760010	1155.160034	40
1275.640015	1276.050049	40
2330.159912	2330.560059	40
2479.770020	2480.179932	40
484.000000	484.390015	39
691.359985	691.750000	39
900.809998	901.200012	39
972.880005	973.270020	39
2067.840088	2068.239990	39
2423.199951	2423.590088	39
2536.360107	2536.750000	39
4080.159912	4080.550049	39
4123.959961	4124.350098	39
494.399994	494.779999	38
872.469971	872.849976	38
1212.670044	1213.050049	38
2093.540039	2093.919922	38
2268.790039	2269.169922	38
2411.469971	2411.850098	38
3074.760010	3075.139893	38
3145.629883	3146.010010	38
3507.189941	3507.570068	38
3644.709961	3645.090088	38
3685.820068	3686.199951	38
3748.699951	3749.080078	38
3818.879883	3819.260010	38
671.729980	672.090027	36
879.090027	879.450012	36
897.140015	897.500000	36
1420.459961	1420.819946	36
1573.510010	1573.869995	36
1819.439941	1819.800049	36
2064.040039	2064.399902	36
2199.790039	2200.149902	36
2415.790039	2416.149902	36
2698.530029	2698.889893	36
2802.070068	2802.429932	36
3401.919922	3402.280029	36
3425.280029	3425.639893	36
3826.919922	3827.280029	36
4073.399902	4073.760010	36
4171.029785	4171.390137	36
2225.760010	2226.120117	35
2278.320068	2278.679932	35
217.649994	217.990005	34
733.219971	733.559998	34
1387.479980	1387.819946	34
1598.540039	1598.880005	34
1996.119995	1996.459961	34
2463.020020	2463.360107	34
2726.899902	2727.239990	34
2932.219971	2932.560059	34
3077.850098	3078.189941	34
3257.300049	3257.639893	34
3306.689941	3307.030029	34
3836.969971	3837.310059	34
4047.500000	4047.840088	34
4145.660156	4146.000000	34
605.320007	605.659973	33
647.969971	648.309998	33
950.159973	950.489990	33
1612.319946	1612.650024	33
1809.069946	1809.400024	33
2017.630005	2017.959961	33
2211.840088	2212.169922	33
3374.399902	3374.729980	33
3590.949951	3591.280029	33
1193.079956	1193.400024	32
2840.439941	2840.760010	32
3474.879883	3475.199951	32
3551.560059	3551.879883	32
3859.959961	3860.280029	32
537.549988	537.859985	31
583.650024	583.960022	31
1169.589966	1169.900024	31
1401.260010	1401.569946	31
1436.489990	1436.800049	31
1492.920044	1493.229980	31
1545.500000	1545.810059	31
1687.819946	1688.130005	31
1783.630005	1783.939941	31
2282.010010	2282.320068	31
2432.520020	2432.830078	31
2560.939941	2561.250000	31
2602.290039	2602.600098	31
3004.919922	3005.229980	31
3156.239990	3156.550049	31
3654.790039	3655.100098	31
3943.100098	3943.409912	31
4095.209961	4095.520020	31
1278.910034	1279.219971	30
2052.620117	2052.929932	30
2157.070068	2157.379883	30
2552.280029	2552.590088	30
214.360001	214.649994	29
328.890015	329.179993	29
402.670013	402.959991	29
1022.799988	1023.090027	29
1037.250000	1037.540039	29
1642.030029	1642.319946	29
1699.030029	1699.319946	29
1731.069946	1731.359985	29
1794.910034	1795.199951	29
2071.699951	2071.989990	29
2082.500000	2082.790039	29
2227.120117	2227.409912	29
2305.340088	2305.629883	29
2558.780029	2559.070068	29
2589.739990	2590.030029	29
2654.060059	2654.350098	29
3547.149902	3547.439941	29
3722.830078	3723.120117	29
4042.360107	4042.649902	29
4051.479980	4051.770020	29
4200.379883	4200.669922	29
1569.239990	1569.520020	28
2628.719971	2629.000000	28
2689.919922	2690.199951	28
3303.600098	3303.879883	28
3704.159912	3704.439941	28
4044.239990	4044.520020	28
32.369999	32.639999	27
350.970001	351.239990	27
750.039978	750.309998	27
1004.849976	1005.119995	27
1386.449951	1386.719971	27
1398.810059	1399.079956	27
1527.880005	1528.150024	27
2070.520020	2070.790039	27
2284.290039	2284.560059	27
2850.040039	2850.310059	27
2972.729980	2973.000000	27
3172.719971	3172.989990	27
3700.000000	3700.270020	27
4103.640137	4103.919922	27
4202.080078	4202.350098	27
674.640015	674.900024	26
987.599976	987.859985	26
1149.859985	1150.119995	26
1256.469971	1256.729980	26
1388.709961	1388.969971	26
1578.959961	1579.219971	26
1734.910034	1735.170044	26
2153.350098	2153.610107	26
2437.340088	2437.600098	26
2703.239990	2703.500000	26
2736.739990	2737.000000	26
3939.310059	3939.570068	26
4038.840088	4039.100098	26
2215.439941	2215.699951	25
594.909973	595.150024	24
917.539978	917.780029	24
919.840027	920.080017	24
1082.160034	1082.400024	24
1156.239990	1156.479980	24
1161.550049	1161.790039	24
1654.439941	1654.680054	24
1756.599976	1756.839966	24
1877.800049	1878.040039	24
2090.850098	2091.090088	24
2846.879883	2847.120117	24
2958.719971	2958.959961	24
2968.030029	2968.270020	24
3090.550049	3090.790039	24
3163.270020	3163.510010	24
3188.399902	3188.639893	24
3354.760010	3355.000000	24
3416.489990	3416.729980	24
3511.959961	3512.199951	24
3759.739990	3759.979980	24
3770.540039	3770.780029	24
4091.919922	4092.159912	24
4098.259766	4098.500000	24
4148.399902	4148.640137	24
